Iterations;Energies;cond(Ai);cond(Ai-1 @ Ai)
30;617;1053.1815305638659;3.1508869036150657
31;617;1053.181530716887;3.1508869082735496
1;618;1000.3574173184982;1.7950302085271852
2;618;1041.4496986283768;2.429260343147472
3;618;1060.1676859293088;2.821413817966827
4;618;1069.0570706526746;3.0347256410459105
5;618;1073.2105505168463;3.1461695483618666
6;618;1075.2633381069058;3.2008538090725316
7;618;1076.2558123180834;3.2287936288236057
8;618;1076.7367994471288;3.2423808154417983
9;618;1076.9725122820237;3.2489778572552193
10;618;1077.0913361592427;3.2522157376869307
11;618;1077.1529649437327;3.2538606661251803
12;618;1077.1849110043654;3.2547267778037723
13;618;1077.2012035711414;3.2551855366252944
14;618;1077.2094318849033;3.255425620091179
15;618;1077.213585908317;3.2555502031331076
16;618;1077.2156936395136;3.255614796340879
17;618;1077.2167707254855;3.2556484081671635
18;618;1077.2173252361513;3.255665989475027
19;618;1077.217612687278;3.255675234006403
20;618;1077.2177626056196;3.255680117775953
21;618;1077.217841212174;3.255682707614343
22;618;1077.2178826060847;3.2556840854436073
23;618;1077.2179044844415;3.255684820387977
24;618;1077.2179160813162;3.255685213203094
25;618;1077.2179222482698;3.2556854233827095
26;618;1077.2179255314052;3.2556855360390626
27;618;1077.2179272809515;3.255685596534198
28;618;1077.2179282188101;3.2556856289580574
29;618;1077.2179287194947;3.2556856463233683
30;618;1077.2179289893313;3.2556856556898524
31;618;1077.21792913012;3.2556856607717046
1;619;1026.3256204010409;1.8269958421851211
2;619;1067.1514561806002;2.495691282028061
3;619;1085.4815832079628;2.911674665210767
4;619;1094.1580727649289;3.1385795701610624
5;619;1098.1767027594217;3.2572844364932703
6;619;1100.1767314809038;3.315579488059121
7;619;1101.1365522883425;3.345372778861801
8;619;1101.6016286929887;3.359862610517343
9;619;1101.829755036918;3.3668978428200558
10;619;1101.945178323959;3.3703503377047115
11;619;1102.005232018389;3.372103697504615
12;619;1102.0362989772393;3.3730263955127326
13;619;1102.0520628819565;3.3735148615799324
14;619;1102.05998929752;3.373770387658674
15;619;1102.0639794970627;3.373902945227829
16;619;1102.0660003823818;3.373971657548015
17;619;1102.0670316872365;3.3740074062370904
18;619;1102.067562006083;3.3740261021873934
19;619;1102.067836604106;3.3740359316654174
20;619;1102.0679796766765;3.374041123292806
21;619;1102.0680546037224;3.374043876256767
22;619;1102.0680940212515;3.3740453407781668
23;619;1102.0681148359383;3.3740461215806117
24;619;1102.0681258628283;3.3740465387872876
25;619;1102.068131706527;3.3740467624500767
26;619;1102.068134826797;3.374046881923301
27;619;1102.0681364797385;3.3740469463769354
28;619;1102.0681373715536;3.3740469806455584
29;619;1102.0681378424858;3.374046999282013
30;619;1102.0681381010409;3.374047009056603
31;619;1102.068138234438;3.3740470145032346
1;620;1053.4789451122153;1.862752402153771
2;620;1093.8024593276882;2.5705107251589596
3;620;1111.6514082504234;3.0136514125186786
4;620;1120.0800848826605;3.25608224395371
5;620;1123.9488198578217;3.3830951607533937
6;620;1125.890345088727;3.445521749935127
7;620;1126.8145094053232;3.477437537908706
8;620;1127.2622448432046;3.492961166648344
9;620;1127.482079355161;3.500498234517782
10;620;1127.593748837878;3.504196439138487
11;620;1127.6520425598123;3.506073902855215
12;620;1127.6821278563632;3.50706137230348
13;620;1127.697305852461;3.5075838534280566
14;620;1127.7048993302274;3.507857064934461
15;620;1127.7087092483534;3.50799875600001
16;620;1127.7106346421333;3.508072186321614
17;620;1127.7116156331047;3.508110382110847
18;620;1127.7121193739677;3.5081303545881224
19;620;1127.7123798672542;3.508140853539295
20;620;1127.7125154098253;3.508146398092494
21;620;1127.7125862997816;3.5081493379629767
22;620;1127.7126235509218;3.5081509014755548
23;620;1127.7126431941558;3.508151735307079
24;620;1127.7126535797897;3.5081521809182874
25;620;1127.7126590954558;3.508152419206514
26;620;1127.7126620254712;3.5081525468888275
27;620;1127.7126635882357;3.5081526154218023
28;620;1127.712664415065;3.50815265225649
29;620;1127.7126648616756;3.508152672024646
30;620;1127.7126650979785;3.5081526826088107
31;620;1127.7126652259444;3.5081526883162355
1;621;1081.7581476751368;1.9234126504428626
2;621;1121.3437988244864;2.723217086626419
3;621;1138.6313238298217;3.2390643372682195
4;621;1146.7864182860312;3.5258590988864684
5;621;1150.4959304466113;3.674385969811601
6;621;1152.375897020797;3.7480687412834377
7;621;1153.2629050641654;3.786149848404002
8;621;1153.692602959945;3.8042532549624073
9;621;1153.9037900573542;3.8127905139381384
10;621;1154.0115141537226;3.8168268723971432
11;621;1154.0679397874283;3.818768053553188
12;621;1154.0969810649492;3.819720507617675
13;621;1154.111537898473;3.820190042263294
14;621;1154.1187791259717;3.8204201781366565
15;621;1154.1223984074572;3.8205325818523175
16;621;1154.1242228022738;3.820587586239944
17;621;1154.1251505515274;3.820614649550148
18;621;1154.1256261520998;3.8206280588543153
19;621;1154.125871716966;3.82063475159673
20;621;1154.125999282876;3.820638115755307
21;621;1154.1260659097898;3.8206398177102034
22;621;1154.1261008618785;3.820640683900127
23;621;1154.1261192718223;3.820641126997014
24;621;1154.1261289940223;3.8206413548277984
25;621;1154.1261341409772;3.8206414724383073
26;621;1154.1261368783864;3.8206415333316412
27;621;1154.1261383337833;3.8206415649990224
28;621;1154.1261391021367;3.8206415815789865
29;621;1154.1261395210806;3.820641590146449
30;621;1154.1261397363191;3.8206415947708385
31;621;1154.1261398578415;3.820641597083324
1;622;1111.0769731268967;2.1565472071445386
2;622;1149.6985253443831;3.29929964430215
3;622;1166.363520379343;4.089294602322734
4;622;1174.231471596749;4.543384630544143
5;622;1177.7797872131518;4.778662932141043
6;622;1179.5985595348088;4.896868961662608
7;622;1180.4488119957475;4.958999957840721
8;622;1180.8607011926342;4.987938300471053
9;622;1181.0633268773868;5.0011713854632
10;622;1181.1671190291543;5.007153895132018
11;622;1181.2216662726587;5.009828852133196
12;622;1181.2496524799749;5.011010302168182
13;622;1181.2635808781877;5.01152372873452
14;622;1181.270465443965;5.011742360074324
15;622;1181.27389146407;5.0118331657732105
16;622;1181.2756133258206;5.011869634099896
17;622;1181.2764869463838;5.011883545101026
18;622;1181.276933920176;5.011888390777148
19;622;1181.2771642675043;5.01188977241657
20;622;1181.2772837134532;5.0118899433312905
21;622;1181.2773459875161;5.011889766321799
22;622;1181.2773785966992;5.011889543983079
23;622;1181.2773957420018;5.011889363973954
24;622;1181.2774047833157;5.011889238293373
25;622;1181.2774095635261;5.011889156853268
26;622;1181.2774120983895;5.011889106419068
27;622;1181.2774134438494;5.011889076072108
28;622;1181.2774141621271;5.0118890581755
29;622;1181.277414542533;5.011889047812475
30;622;1181.2774147444406;5.011889041857543
31;622;1181.2774148576987;5.011889038465889
1;623;1141.3186718581348;2.667727100364025
2;623;1178.77043312641;4.5917433853719665
3;623;1194.7778485240535;6.031513743192917
4;623;1202.3606809945088;6.893899837656901
5;623;1205.754961166582;7.349977202227992
6;623;1207.5171133679166;7.581775419609931
7;623;1208.3333404667878;7.7045005872934516
8;623;1208.7287821117388;7.761953623162484
9;623;1208.9234731425192;7.788290768726494
10;623;1209.023598543954;7.80021906671845
11;623;1209.0763777156446;7.805561492406783
12;623;1209.103361061299;7.807925418225015
13;623;1209.1166882000946;7.8089550525735625
14;623;1209.123230024874;7.809394819136164
15;623;1209.126469642589;7.809578229747487
16;623;1209.1280923107497;7.809652334832962
17;623;1209.128913430418;7.809680873766334
18;623;1209.129332571488;7.809690989722778
19;623;1209.1295481041113;7.809693998613566
20;623;1209.1296596309858;7.809694480213219
21;623;1209.1297176527912;7.809694204799706
22;623;1209.1297479764296;7.8096938039485835
23;623;1209.1297638811945;7.809693468201184
24;623;1209.129772258202;7.809693230215853
25;623;1209.129776681865;7.809693074676294
26;623;1209.129779018631;7.809692977826336
27;623;1209.1297802634365;7.809692919323733
28;623;1209.1297809168223;7.809692884724998
29;623;1209.1297812700982;7.8096928646466965
30;623;1209.1297814496802;7.809692853091299
31;623;1209.1297815571954;7.809692846498181
1;624;1172.33275040558;3.704631318873025
2;624;1208.4431693038798;7.601194357480712
3;624;1223.7916805512357;10.907985311860784
4;624;1231.1106430024718;13.041905332067355
5;624;1234.3690790309295;14.217405653287539
6;624;1236.0842327737005;14.828444761648923
7;624;1236.8719487214712;15.156608226644382
8;624;1237.253655219416;15.311625331184413
9;624;1237.4416839949888;15.382998211847037
10;624;1237.5387091809707;15.41542150284575
11;624;1237.5899753290937;15.429981729973338
12;624;1237.6160839488325;15.436442602853429
13;624;1237.6288783017146;15.439266464835349
14;624;1237.6351131913332;15.44047807893672
15;624;1237.6381846211993;15.440986581777818
16;624;1237.639717254061;15.441193909394208
17;624;1237.640490490455;15.441274892331805
18;624;1237.6408841439793;15.441304327227105
19;624;1237.641086063232;15.44131359426972
20;624;1237.6411902949492;15.441315509102347
21;624;1237.6412443866695;15.441315095374406
22;624;1237.6412725958764;15.44131418998602
23;624;1237.6412873611248;15.44131337828039
24;624;1237.6412951162276;15.44131278650857
25;624;1237.6412991995417;15.4413123937488
26;624;1237.6413013557885;15.441312146814298
27;624;1237.6413024982025;15.441311996662781
28;624;1237.6413031014429;15.441311907417727
29;624;1237.6413034251989;15.441311855443905
30;624;1237.6413035969474;15.441311825442089
31;624;1237.641303685765;15.441311808283308
1;625;1203.932266734938;6.445435768405022
2;625;1238.5797981314986;17.886748084341008
3;625;1253.3100480784701;31.232080709542632
4;625;1260.409428580847;42.6002894692342
5;625;1263.5632118816638;50.30611690529171
6;625;1265.2469050532131;54.88377317725078
7;625;1266.014879268255;57.56682112743446
8;625;1266.3871411302225;58.89989788400861
9;625;1266.570534430245;59.529226495257596
10;625;1266.6653786837865;59.81913199104882
11;625;1266.715556633869;59.95052354421501
12;625;1266.7410077011957;60.00928328169705
13;625;1266.7533860421197;60.03518225242778
14;625;1266.7593754314034;60.04641168847165
15;625;1266.762310136835;60.05119137670886
16;625;1266.7637686782195;60.053179381336925
17;625;1266.7645021332826;60.053979683244414
18;625;1266.764874447163;60.05428568571421
19;625;1266.7650648980427;60.05439241117673
20;625;1266.7651629460754;60.054422754871965
21;625;1266.7652137010032;60.05442634672307
22;625;1266.7652400982806;60.054422256591145
23;625;1266.7652538829007;60.05441719239254
24;625;1266.765261104625;60.054413099381
25;625;1266.7652649030774;60.05441024087261
26;625;1266.7652669036597;60.05440838845237
27;625;1266.7652679594305;60.05440723901199
28;625;1266.7652685170606;60.054406545914105
29;625;1266.765268814693;60.05440613805404
30;625;1266.765268970295;60.05440590053872
31;625;1266.7652690559821;60.05440576384559
1;626;1235.8920641360464;19.68070240717797
2;626;1269.022959125595;149.97638515053546
3;626;1283.2261001876152;161.80938395341016
4;626;1290.1771035677216;166.91399924258832
5;626;1293.2724185877496;169.26507337009306
6;626;1294.9469841261325;170.35736637890165
7;626;1295.7077184897605;170.89923599930526
8;626;1296.0766341200103;171.1415708660887
9;626;1296.2582833226843;171.25056526220303
10;626;1296.3522708382413;171.29932127730626
11;626;1296.4019805719472;171.32094041189544
12;626;1296.4270935489008;171.3304094030554
13;626;1296.4392280727395;171.3344841853758
14;626;1296.4450627179908;171.33619768357673
15;626;1296.4479073191824;171.33689709923783
16;626;1296.4493154930153;171.3371707408176
17;626;1296.4500212585333;171.33727064709674
18;626;1296.450378440535;171.33730252198563
19;626;1296.4505606344233;171.33730950518714
20;626;1296.4506541803614;171.33730851025985
21;626;1296.4507024799943;171.3373057404211
22;626;1296.4507275327537;171.33730319339966
23;626;1296.4507405832428;171.33730132075635
24;626;1296.4507474061832;171.33730007301736
25;626;1296.450750982848;171.33729928673046
26;626;1296.4507528643026;171.33729880843913
27;626;1296.4507538562486;171.33729852426498
28;626;1296.4507543776485;171.33729835832435
29;626;1296.450754654696;171.3372982628688
30;626;1296.4507548012639;171.33729820836953
31;626;1296.4507548792137;171.33729817748832
1;627;1267.9484096437527;141.13051977373576
2;627;1299.5957579636226;182.08037519218954
3;627;1313.4219197841649;198.3832564678435
4;627;1320.3264641727455;205.60538181612958
5;627;1323.4264426491332;208.93336658309718
6;627;1325.121873185198;210.50191459404058
7;627;1325.8920729188033;211.28664745582543
8;627;1326.2657754792951;211.64226140404605
9;627;1326.4495455054953;211.80312680972358
10;627;1326.544456975292;211.87540883458436
11;627;1326.5945387333961;211.90759205149146
12;627;1326.619748415031;211.9217507282845
13;627;1326.6318736914075;211.9278761521551
14;627;1326.637677316748;211.93046958609068
15;627;1326.6404954689121;211.9315380514615
16;627;1326.6418857189499;211.9319618538523
17;627;1326.642580366127;211.93212014785027
18;627;1326.6429309366888;211.93217303972042
19;627;1326.6431092903922;211.9321864826608
20;627;1326.6432006433256;211.93218668983425
21;627;1326.6432476977147;211.93218349485613
22;627;1326.6432720498415;211.93218021095495
23;627;1326.6432847127367;211.93217769950755
24;627;1326.6432913145295;211.93217599243224
25;627;1326.6432947698074;211.93217490324696
26;627;1326.64329658423;211.93217423527702
27;627;1326.6432975362143;211.93217383600535
28;627;1326.6432980386626;211.93217360187737
29;627;1326.643298306419;211.93217346672293
30;627;1326.6432984460002;211.9321733892715
31;627;1326.643298519849;211.9321733454278
1;628;1299.8005452657594;285.70456351218485
2;628;1330.103515144994;377.291146336358
3;628;1343.7697250390038;414.7593477522932
4;628;1350.7639888796384;431.3832789245752
5;628;1353.9505554799484;439.07953161754676
6;628;1355.705326427042;442.694789823824
7;628;1356.506350630654;444.5766928284826
8;628;1356.8952256272096;445.4381644137377
9;628;1357.0860595814931;445.8306785231485
10;628;1357.1841818745575;446.0087889770606
11;628;1357.2357202612495;446.08906940832117
12;628;1357.2615892275892;446.1249174513216
13;628;1357.2740087723214;446.1407154566865
14;628;1357.2799415367838;446.14756721424544
15;628;1357.2828156968212;446.1504852240462
16;628;1357.284230094465;446.15170004174655
17;628;1357.2849351406767;446.1521898469006
18;628;1357.2852901719057;446.1523776303083
19;628;1357.2854704390666;446.152443458246
20;628;1357.2855625996733;446.1524624126987
21;628;1357.285609994524;446.1524648639691
22;628;1357.2856344795862;446.152462514944
